1	440397200	1582600
2	628351000	1654200
3	1686208900	1580800
4	483988100	1088100
5	372745100	1618900
6	435444300	1638100
7	702854200	1053100
8	13371303900	1599200
9	461337000	2207300
10	779124900	1657000
11	1294853800	2120600
12	555844300	2132400
13	1457507500	1052300
14	1188990300	236546100
15	1201990300	1581400
16	1297452200	1582600
17	3305551700	2124100
18	4405228400	1061400
19	2765272800	1060000
20	2851126200	1055600
