1	241813000	2130300
2	153009600	1652300
3	1307132500	1611400
4	254142400	1584900
5	110663900	1594800
6	237892000	2138700
7	280460300	1583000
8	13291174300	1555000
9	172201600	2124300
10	552343500	1598800
11	924487400	2104200
12	211447700	2128200
13	1347078200	1573800
14	868296500	1050600
15	940275300	1586400
16	984172300	1603300
17	2983118200	2226800
18	4141737900	1720600
19	2544671800	1056100
20	2636399100	1086900
