1	215541500	1592800
2	170865500	1052400
3	1346057500	1570300
4	255145100	1565000
5	122215700	2151800
6	135962900	2217300
7	318846100	1606800
8	13345451100	1554900
9	175913600	2674100
10	594015500	1579200
11	935901800	2116200
12	211829000	2632700
13	1335670300	1059800
14	885643600	1573800
15	1011532800	2106800
16	1007418500	2212800
17	3023033400	2645500
18	4054369900	1576900
19	2678395500	1060700
20	2537200000	1055500
