1	491194400	1569300
2	635377200	1755600
3	1690479500	1076300
4	490539000	1066500
5	357269200	1578200
6	552458800	1585900
7	612846600	1062400
8	13383429900	1080400
9	441572800	1719700
10	743701300	1608200
11	1308390500	1590400
12	634058300	2647900
13	1411084900	1571000
14	1215970300	1061400
15	1133325500	1578300
16	1267698200	1598800
17	3296719200	1587000
18	4499817300	1072000
19	2776573200	1070000
20	2898260000	1061300
