1	499767700	1331800
2	635379300	1599100
3	1708063400	1576500
4	416140800	1061600
5	351817600	1585700
6	455736700	1630200
7	721789800	1568500
8	13484274000	1051300
9	444729000	1635100
10	737298800	1581900
11	1252318500	1606500
12	541464600	2138400
13	1433155200	1616200
14	1214996000	1053700
15	1186722500	1614600
16	1274563600	1587800
17	3294169700	1577300
18	4361640600	1058200
19	2866460300	1061500
20	2977908100	1058800
