1	435383900	1066800
2	706518800	1609400
3	1794520800	1143800
4	412938100	1562700
5	391443400	2195800
6	455039900	2119900
7	641128900	1072000
8	13490515700	1070500
9	596275200	2278200
10	869734000	1585200
11	1285275700	2106600
12	592724800	2739700
13	1406195200	1057500
14	1102348600	1668800
15	1289573400	2133200
16	1395220000	1595600
17	3354154500	2110700
18	4542645200	1578500
19	2827167700	1058400
20	2901061100	1587900
